ensembl_gene_id	external_gene_name	entrezgene_id
ENSG00000183674	LINC00518	
ENSG00000185133	INPP5J	27124
ENSG00000119599	DCAF4	26094
ENSG00000285451	ADCK5	203054
ENSG00000165097	KDM1B	221656
ENSG00000283825	LINC01982	105371830
ENSG00000101162	TUBB1	81027
ENSG00000279212		
ENSG00000204740	MALRD1	340895
ENSG00000124172	ATP5F1E	514
ENSG00000158270	COLEC12	81035
ENSG00000228930	MTCO1P3	
ENSG00000228355		
ENSG00000224574	COL18A1-AS2	100874236
ENSG00000183535	COL18A1-AS1	378832
ENSG00000275167	MIR6815	102465489
ENSG00000173638	SLC19A1	6573
ENSG00000101166	PRELID3B	51012
ENSG00000232624	LINC01517	283080
ENSG00000284901	RUVBL1	8607
ENSG00000122824	NUDT10	170685
ENSG00000264964	TWSG1-DT	
ENSG00000285049	CPSF1	29894
ENSG00000265514	LINC01892	105371969
ENSG00000146109	ABT1	29777
ENSG00000266441	ARHGAP28-AS1	
ENSG00000287065		
ENSG00000285859		
ENSG00000265316		
ENSG00000148488	ST8SIA6	338596
ENSG00000270826	USP37P1	
ENSG00000271322		
ENSG00000276892		
ENSG00000267425	LINC01928	105371994
ENSG00000217379		
ENSG00000213695	RPS7P14	
ENSG00000226753	FOXN3P2	
ENSG00000259040	BLOC1S5-TXNDC5	
ENSG00000265188		
ENSG00000271205		
ENSG00000213269	RPS6P26	
ENSG00000263505	SLC25A3P3	
ENSG00000198934	MAGEE1	57692
ENSG00000265257		
ENSG00000233162	MORF4L1P6	
ENSG00000232735	ATG4AP1	
ENSG00000266767		
ENSG00000271094		
ENSG00000185222	TCEAL9	51186
ENSG00000279885		
ENSG00000272703		
ENSG00000264575	LINC00526	
ENSG00000232925	MRPS16P2	
ENSG00000204183	GDF5-AS1	
ENSG00000264775	PPIAP14	
ENSG00000261627		
ENSG00000255112	CHMP1B	57132
ENSG00000125965	GDF5	8200
ENSG00000286512		
ENSG00000218512	SPTLC1P2	
ENSG00000219294	PIP5K1P1	
ENSG00000153162	BMP6	654
ENSG00000229661	BUD31P2	
ENSG00000266065		
ENSG00000274398		
ENSG00000232293	PAICSP7	
ENSG00000141401	IMPA2	3613
ENSG00000230592	RPSAP8	
ENSG00000136750	GAD2	2572
ENSG00000270745		
ENSG00000102390	PBDC1	51260
ENSG00000284211	LILRP1	
ENSG00000284326		
ENSG00000284141	LILRP2	79166
ENSG00000221763	MIR1289-1	100302125
ENSG00000126001	CEP250	11190
ENSG00000286082		
ENSG00000286594		
ENSG00000219992		
ENSG00000182871	COL18A1	80781
ENSG00000286277		
ENSG00000283823	KIR3DL3	115653
ENSG00000239264	TXNDC5	81567
ENSG00000206062		
ENSG00000271157		
ENSG00000281091		
ENSG00000287152		
ENSG00000271056	MRPS22P1	
ENSG00000164825	DEFB1	1672
ENSG00000236256	DIAPH2-AS1	10824
ENSG00000230478		
ENSG00000288110		
ENSG00000282142		
ENSG00000227434	RNF19BPX	
ENSG00000179300	RTL3	203430
ENSG00000253164		
ENSG00000253279	LINC02209	286135
ENSG00000050130	JKAMP	51528
ENSG00000236870	POMPP1	
ENSG00000224775	BRAFP1	
ENSG00000286523		
ENSG00000224632	NUDT19P2	
ENSG00000230275	SERBP1P4	
ENSG00000226081	USP12PX	
ENSG00000233446	PDK1P2	
ENSG00000253377		
ENSG00000224282		
ENSG00000225012		
ENSG00000253100		
ENSG00000250389	MTND6P2	
ENSG00000249557	HSPD1P15	
ENSG00000122145	TBX22	50945
ENSG00000249490	LINC02146	
ENSG00000279635		
ENSG00000249266	MTHFD2P6	
ENSG00000214132		
ENSG00000253104		
ENSG00000278256		
ENSG00000253425	HSPA8P13	
ENSG00000284322		
ENSG00000283996	KIR2DL3	3804
ENSG00000284805	RNU6-823P	
ENSG00000247765		
ENSG00000253620		
ENSG00000284869	EEFSEC	60678
ENSG00000281550		
ENSG00000253535	ADAM7-AS1	
ENSG00000164327	RICTOR	253260
ENSG00000270451	IGHD4OR15-4B	
ENSG00000258684	BMS1P16	
ENSG00000234427		
ENSG00000287138		
ENSG00000271245		
ENSG00000287359		
ENSG00000254309		
ENSG00000253396		105379391
ENSG00000181315	ZNF322	79692
ENSG00000253746		
ENSG00000249848		
ENSG00000278621	THBS1-AS1	
ENSG00000280655		
ENSG00000284088	KIR2DP1	
ENSG00000280453		
ENSG00000258997	NF1P2	
ENSG00000253774		
ENSG00000284530	KIR2DL1	3802
ENSG00000147454	SLC25A37	51312
ENSG00000275325	PDCD6IPP1	
ENSG00000285949		
ENSG00000170579	DLGAP1	9229
ENSG00000188403	IGHV1OR15-9	
ENSG00000258654		
ENSG00000153779	TGIF2LX	90316
ENSG00000259690		
ENSG00000259269		
ENSG00000229896		
ENSG00000270477		
ENSG00000233656		
ENSG00000234322	ST13P18	
ENSG00000232267	ACTR3P2	
ENSG00000215089	KRT18P11	
ENSG00000204272	NBDY	550643
ENSG00000260286	ARMH2	101928603
ENSG00000134874	DZIP1	22873
ENSG00000253899		
ENSG00000218476	RPL6P18	
ENSG00000120875	DUSP4	1846
ENSG00000223623		
ENSG00000216762	VN1R13P	
ENSG00000112273	HDGFL1	154150
ENSG00000259751	TUBAP11	
ENSG00000234889	KPNB1P1	
ENSG00000283480		
ENSG00000229401	MIR5689HG	106660610
ENSG00000237873	DLGAP5P2	
ENSG00000216754	RPL6P17	
ENSG00000225025	KIF4CP	
ENSG00000282520	IGHD3OR15-3A	
ENSG00000164379	FOXQ1	94234
ENSG00000228992	RPL5P32	
ENSG00000270759	OOEPP1	
ENSG00000239407		
ENSG00000180537	RNF182	221687
ENSG00000150051	MKX	283078
ENSG00000166140	ZFYVE19	84936
ENSG00000226837	HMGB1P32	
ENSG00000131171	SH3BGRL	6451
ENSG00000253888		
ENSG00000104626	ERI1	90459
ENSG00000231144	EEF1A1P40	
ENSG00000216368	RPL7AP36	
ENSG00000215085	GTF3C6P1	
ENSG00000286590		
ENSG00000236190		
ENSG00000283974	KIR3DP1	
ENSG00000235447	TRAPPC13P1	
ENSG00000224523		
ENSG00000279437		
ENSG00000284509	KIR2DL4	3805
ENSG00000124787	RPP40	10799
ENSG00000182574	CSGALNACT2P1	
ENSG00000237439		
ENSG00000230319	TTLL1-AS1	100506679
ENSG00000228612	HK2P1	
ENSG00000263761	GDF2	2658
ENSG00000228847	ATP5MC2P4	
ENSG00000273287		
ENSG00000236272	SCUBE1-AS2	105373051
ENSG00000188917	TRMT2B	79979
ENSG00000279933		
ENSG00000236079		
ENSG00000253571		
ENSG00000237387		
ENSG00000187012	LINC00207	
ENSG00000099251	HSD17B7P2	158160
ENSG00000253505	LINC02949	
ENSG00000177669	MBOAT4	619373
ENSG00000286423		
ENSG00000126785	RHOJ	57381
ENSG00000282160		
ENSG00000280445		
ENSG00000253108		
ENSG00000279914		
ENSG00000100393	EP300	2033
ENSG00000147459	DOCK5	80005
ENSG00000125975	C20orf173	140873
ENSG00000136143	SUCLA2	8803
ENSG00000284918	MIR939	100126351
ENSG00000285207	MIR1234	100302196
ENSG00000285088	MIR6849	102466749
ENSG00000284888		
ENSG00000285243	SLC39A4	55630
ENSG00000224497	RPL36P4	
ENSG00000088340	FER1L4	
ENSG00000258926		
ENSG00000284921		
ENSG00000261120		
ENSG00000169126	ODAD2	55130
ENSG00000274330		
ENSG00000180008	SOCS4	122809
ENSG00000285440		
ENSG00000285110		
ENSG00000140015	KCNH5	27133
ENSG00000179031	NSA2P3	
ENSG00000239345	HNRNPA1P26	
ENSG00000271209	BRDTP1	
ENSG00000237014	LRRFIP2P1	
ENSG00000234039	NDUFA5P7	
ENSG00000203262		
ENSG00000285111		
ENSG00000287619		
ENSG00000226010		
ENSG00000217566	TDGF1P4	
ENSG00000170925	TEX13B	56156
ENSG00000232947	LINC02543	
ENSG00000124795	DEK	7913
ENSG00000282914		
ENSG00000284831	BRD7P1	
ENSG00000226307	HNRNPDLP1	
ENSG00000226119	C3orf49P1	
ENSG00000234405		
ENSG00000285274		
ENSG00000284911	RN7SKP205	
ENSG00000284904		
ENSG00000234702	VDAC1P3	
ENSG00000285965		
ENSG00000215070	XRCC6P5	
ENSG00000285289	LINC00596	
ENSG00000237748	UQCRBP1	
ENSG00000182489	XKRX	402415
ENSG00000285282	DHRS4-AS1	55449
ENSG00000278626		
ENSG00000260551	PWRN2	791115
ENSG00000186675	MAGEE2	139599
ENSG00000215102	TERF1P4	
ENSG00000213740	SERBP1P1	
ENSG00000274099	ABCB10P1	
ENSG00000231001	CCNB1IP1P3	
ENSG00000238222	MKRN4P	
ENSG00000259011	ATP10A-DT	
ENSG00000237381	NT5DC1P1	
ENSG00000181984	GOLGA8CP	729786
ENSG00000268104	SLC6A14	11254
ENSG00000285363	MTRF1LP2	
ENSG00000285114	GSDMC	56169
ENSG00000284807	DHRS4	10901
ENSG00000225680		
ENSG00000270185	IGHD1OR15-1B	
ENSG00000259214		
ENSG00000258490		
ENSG00000273786		
ENSG00000285339	VPS28	51160
ENSG00000277755		
ENSG00000253232		
ENSG00000100647	SUSD6	9766
ENSG00000253488	SINHCAFP3	
ENSG00000259516	ANP32AP1	
ENSG00000253182	LINC02948	
ENSG00000259196	HMBOX1-IT1	
ENSG00000104081	BMF	90427
ENSG00000253335		
ENSG00000213888	LINC01521	
ENSG00000253951	CCT3P1	
ENSG00000253770	HMGB1P23	
ENSG00000172404	DNAJB7	150353
ENSG00000239839	DEFA3	1668
ENSG00000231369		
ENSG00000234892		
ENSG00000253590	IGLV3-13	
ENSG00000233603	JTBP1	
ENSG00000287310		
ENSG00000100387	RBX1	9978
ENSG00000258989		
ENSG00000286077		
ENSG00000047597	XK	7504
ENSG00000258995	PARP1P2	
ENSG00000258764		
ENSG00000258685	AKR1B1P5	
ENSG00000277651		
ENSG00000254069		
ENSG00000242607	RPS3AP34	
ENSG00000258930		
ENSG00000237215	DEFB131D	
ENSG00000234636	MED14OS	
ENSG00000214759		
ENSG00000259136		
ENSG00000253993		
ENSG00000258571	PTTG4P	
ENSG00000254061		
ENSG00000258769	RAP1AP	
ENSG00000227657	SERPINA7P1	
ENSG00000253641	LINC03022	101929191
ENSG00000229090		
ENSG00000270446	RPL34P36	
ENSG00000258427	RBM8B	
ENSG00000228519	RANBP1P1	
ENSG00000258553	PCNX4-DT	
ENSG00000187690	EZHIP	340602
ENSG00000225203		
ENSG00000118939	UCHL3	7347
ENSG00000211682	IGLJ6	
ENSG00000242071	RPL7AP6	
ENSG00000224003	YES1P1	
ENSG00000215174	NLRP2B	286430
ENSG00000258406	TUBBP3	
ENSG00000253995	RPL10P18	
ENSG00000234130	AP2B1P1	
ENSG00000254425		
ENSG00000254718		101927702
ENSG00000198146	ZNF770	54989
ENSG00000104660	LEPROTL1	23484
ENSG00000258878		
ENSG00000047648	ARHGAP6	395
ENSG00000279423		
ENSG00000258629	NCOA4P1	
ENSG00000273145		
ENSG00000259146	SIPA1L1-AS1	
ENSG00000100078	PLA2G3	50487
ENSG00000259380	LINC02895	
ENSG00000259124		
ENSG00000258613	RPL21P7	
ENSG00000277435		
ENSG00000270610		
ENSG00000259239		
ENSG00000259093		
ENSG00000286810		
ENSG00000259122	TVP23BP1	
ENSG00000259033		
ENSG00000234541	CHEK2P5	
ENSG00000260571	BNIP3P5	
ENSG00000276116	FUT8-AS1	
ENSG00000259245	LINC02853	
ENSG00000228194		
ENSG00000224794		
ENSG00000237450	RPL23AP71	
ENSG00000077943	ITGA8	8516
ENSG00000244237		
ENSG00000259055		
ENSG00000100105	PATZ1	23598
ENSG00000258706	SLC20A1P3	
ENSG00000284177	KIR3DL1	3811
ENSG00000258561		
ENSG00000180229	HERC2P3	283755
ENSG00000259907		
ENSG00000129521	EGLN3	112399
ENSG00000224843	LINC00240	100133205
ENSG00000235570	LINC00533	387055
ENSG00000283408	MIR548A1HG	
ENSG00000286785	LINC01622	285768
ENSG00000261553		
ENSG00000267455		
ENSG00000254320		
ENSG00000266153		
ENSG00000285759		
ENSG00000272461		
ENSG00000286633		
ENSG00000120907	ADRA1A	148
ENSG00000266613	COP1P1	
ENSG00000223677	OR2AD1P	
ENSG00000229313		
ENSG00000230873	STMND1	401236
ENSG00000264876		
ENSG00000261105	LMO7-AS1	101927155
ENSG00000228444		
ENSG00000183844	FAM3B	54097
ENSG00000230902	FAM204CP	
ENSG00000201793	RN7SKP9	
ENSG00000267333	ASNSP6	
ENSG00000218502	H2AZP3	
ENSG00000169508	GPR183	1880
ENSG00000264880		
ENSG00000237425	RPSAP2	
ENSG00000168461	RAB31	11031
ENSG00000218020	THAP12P5	
ENSG00000220748		
ENSG00000241549	GUSBP2	387036
ENSG00000270381		
ENSG00000248537		
ENSG00000253051	SNORA31B	109616966
ENSG00000199477	SNORA31	677814
ENSG00000273149		
ENSG00000228886		
ENSG00000283740	TAF11L11	
ENSG00000214455	RCN1P2	
ENSG00000248908	LINC02239	340107
ENSG00000174032	SLC25A30	253512
ENSG00000248223		
ENSG00000222037	IGLC6	
ENSG00000231711	LINC00899	
ENSG00000272417		
ENSG00000182836	PLCXD3	345557
ENSG00000223843	EFCAB6-AS1	
ENSG00000227401	RPL37P1	
ENSG00000285387	NDUFS3	4722
ENSG00000272897		
ENSG00000231662		
ENSG00000213916	RPL13P	
ENSG00000133878	DUSP26	78986
ENSG00000138944	SHISAL1	85352
ENSG00000270762	FXYD6P1	
ENSG00000236336	CDYL-AS1	
ENSG00000228882	CICP9	
ENSG00000269945		
ENSG00000270937		
ENSG00000223984	HNRNPRP1	
ENSG00000235637		
ENSG00000203546		
ENSG00000234973	LINC02658	102724264
ENSG00000272142	LYRM4-AS1	100129461
ENSG00000233867	SLC9B1P3	
ENSG00000222460	RN7SKP271	
ENSG00000252549	RNU6-759P	
ENSG00000249521	LINC02114	101929153
ENSG00000244462	RBM12	10137
ENSG00000203527	SCUBE1-AS1	101927447
ENSG00000248490		
ENSG00000248813		
ENSG00000233787		
ENSG00000248337		
ENSG00000287402		
ENSG00000286432		
ENSG00000258750		
ENSG00000211681	IGLJ5	
ENSG00000250822	LINC02111	401177
ENSG00000258958		
ENSG00000112763	BTN2A1	11120
ENSG00000269927		
ENSG00000248426		
ENSG00000148482	SLC39A12	221074
ENSG00000232655	LINC01656	101927526
ENSG00000249941		
ENSG00000270000		
ENSG00000273797		
ENSG00000248145		
ENSG00000258683		
ENSG00000280011		
ENSG00000240376		
ENSG00000257986	LINC02306	
ENSG00000286377		
ENSG00000196236	XPNPEP3	63929
ENSG00000251654		
ENSG00000254917	OR7E15P	
ENSG00000253685	MTND5P41	
ENSG00000276332		
ENSG00000165389	SPTSSA	171546
ENSG00000250455		
ENSG00000167034	NKX3-1	4824
ENSG00000250667		
ENSG00000286673		
ENSG00000284898		728635
ENSG00000251629	LINC02241	105374676
ENSG00000267371		
ENSG00000285036	DHRS4L1	
ENSG00000197296	FITM2	128486
ENSG00000265939	UBE2CP2	
ENSG00000259483		
ENSG00000132204	LINC00470	
ENSG00000258639		
ENSG00000259008		
ENSG00000258426		
ENSG00000259079		
ENSG00000226812	R3HDML-AS1	
ENSG00000285977		
ENSG00000284765	CARMIL3	90668
ENSG00000147416	ATP6V1B2	526
ENSG00000170345	FOS	2353
ENSG00000229005	HNF4A-AS1	101927219
ENSG00000233376		
ENSG00000168746	LINC01620	140834
ENSG00000168746	LINC01620	101927242
ENSG00000284408	KIR2DS4	3809
ENSG00000226243	RPL37AP1	
ENSG00000124120	TTPAL	79183
ENSG00000137801	THBS1	7057
ENSG00000284063	KIR3DL2	3812
ENSG00000230105		
ENSG00000228004	MYCLP2	
ENSG00000260046		
ENSG00000198414	TATDN2P1	
ENSG00000226854		
ENSG00000258836		
ENSG00000251015	SLC25A30-AS1	100874259
ENSG00000270456		
ENSG00000224054		
ENSG00000258966	GTF3AP2	
ENSG00000133112	TPT1	7178
ENSG00000259051	HNRNPUP1	
ENSG00000241891	RPL9P6	
ENSG00000147206	NXF3	56000
ENSG00000228318		
ENSG00000207503		
ENSG00000175985	PLEKHD1	400224
ENSG00000232806		
ENSG00000254030	IGLC5	
ENSG00000154734	ADAMTS1	9510
ENSG00000183579	ZNRF3	84133
ENSG00000266495		
ENSG00000266102		
ENSG00000264000		
ENSG00000279439		
ENSG00000285206	PTPMT1	114971
ENSG00000266127	ZNF415P1	
ENSG00000226808	LINC00840	100506835
ENSG00000265477		
ENSG00000264924		
ENSG00000266105		
ENSG00000266251	COX6CP3	
ENSG00000265413		
ENSG00000132824	SERINC3	10955
ENSG00000286465		
ENSG00000273284		
ENSG00000286812		
ENSG00000279099		
ENSG00000021776	AQR	9716
ENSG00000266955		
ENSG00000253524		
ENSG00000273119		
ENSG00000240519		
ENSG00000267165	CHMP1B-AS1	
ENSG00000267039		105372069
ENSG00000254362		
ENSG00000230598	OR2H4P	
ENSG00000224861	YBX1P1	
ENSG00000260913	LINC01254	101927350
ENSG00000253476		
ENSG00000217746		
ENSG00000219262	OR2E1P	
ENSG00000266450		
ENSG00000248738		101929237
ENSG00000275846		
ENSG00000284900	KBTBD4	55709
ENSG00000231009	CUBNP1	
ENSG00000176105	YES1	7525
ENSG00000223342		
ENSG00000224034	LINC02561	110806285
ENSG00000203492		
ENSG00000119681	LTBP2	4053
ENSG00000243349		
ENSG00000248964		101929470
ENSG00000272057	ANKH-DT	
ENSG00000095951	HIVEP1	3096
ENSG00000286625		
ENSG00000284724		
ENSG00000249016		
ENSG00000279097		
ENSG00000104756	KCTD9	54793
ENSG00000248118	LINC01019	285577
ENSG00000228339	AMD1P1	
ENSG00000228702		
ENSG00000254929		
ENSG00000285221	CPNE6	9362
ENSG00000250668	LINC02123	101929261
ENSG00000286254		
ENSG00000220702		
ENSG00000230571		
ENSG00000286741		
ENSG00000100266	PACSIN2	11252
ENSG00000056097	ZFR	51663
ENSG00000172671	ZFAND4	93550
ENSG00000139826	ABHD13	84945
ENSG00000277246		
ENSG00000223177	RNA5SP39	
ENSG00000283384		
ENSG00000232087	HCFC2P1	
ENSG00000285178	ZFP1	162239
ENSG00000278462		
ENSG00000285092	RNU5E-10P	
ENSG00000285139		
ENSG00000284938	FAM180B	399888
ENSG00000139684	ESD	2098
ENSG00000284838	C1QTNF4	114900
ENSG00000274918		
ENSG00000285575		
ENSG00000239490	RPS4XP18	
ENSG00000285121	MTCH2	23788
ENSG00000266850		101927571
ENSG00000219682		
ENSG00000168734	PKIG	11142
ENSG00000274400		
ENSG00000267651		
ENSG00000286977		
ENSG00000220581	VN1R12P	
ENSG00000285337		
ENSG00000169164		
ENSG00000228666	KRT18P1	
ENSG00000228078	HLA-U	
ENSG00000284810	CTRB2	440387
ENSG00000229646		
ENSG00000166974	MAPRE2	10982
ENSG00000285571		
ENSG00000235559	NOP56P1	
ENSG00000228772		
ENSG00000270583		
ENSG00000285346	CTRB1	1504
ENSG00000233887		
ENSG00000145990	GFOD1	54438
ENSG00000101844	ATG4A	115201
ENSG00000285350		100506281
ENSG00000120925	RNF170	81790
ENSG00000230795	HLA-K	
ENSG00000152954	NRSN1	140767
ENSG00000261610		
ENSG00000285460	BCAR1	9564
ENSG00000159055	MIS18A	54069
ENSG00000102468	HTR2A	3356
ENSG00000227256	MIS18A-AS1	
ENSG00000232623	MRAP-AS1	
ENSG00000170262	MRAP	56246
ENSG00000224517	HTR2A-AS1	100874082
ENSG00000237346		
ENSG00000279364		
ENSG00000223815	DIAPH3-AS2	
ENSG00000258585	ZNF519P3	
ENSG00000274212		
ENSG00000202151	RNY4P28	
ENSG00000227336	LINC00434	
ENSG00000242524	OR2U2P	
ENSG00000238213	TARDBPP2	
ENSG00000225595	LINC01623	
ENSG00000277549		
ENSG00000159248	GJD2	57369
ENSG00000223076	RNA5SP31	
ENSG00000236608	EIF4A1P6	
ENSG00000279657		
ENSG00000220685		
ENSG00000283051	LINC01668	101928311
ENSG00000083544	TDRD3	81550
ENSG00000233754		
ENSG00000285424		
ENSG00000246283	TTBK2-AS1	
ENSG00000225218		
ENSG00000008083	JARID2	3720
ENSG00000160193	WDR4	10785
ENSG00000104044	OCA2	4948
ENSG00000264404	LINC02675	
ENSG00000243844	RPL17P33	
ENSG00000243181		
ENSG00000287166		
ENSG00000260588		
ENSG00000229605	RPL21P93	
ENSG00000134013	LOXL2	4017
ENSG00000285501	AGBL2	79841
ENSG00000095777	MYO3A	53904
ENSG00000242509	RN7SL156P	
ENSG00000217030		
ENSG00000101342	TLDC2	140711
ENSG00000287002		
ENSG00000197977	ELOVL2	54898
ENSG00000207203	RNU6-71P	
ENSG00000133104	SPART	23111
ENSG00000197171	LINC03003	101929006
ENSG00000220868	MRPL35P1	
ENSG00000217083	MTCO2P33	
ENSG00000224233	OR2J4P	
ENSG00000284409	LILRP1	
ENSG00000243307	POM121L6P	
ENSG00000227206		
ENSG00000284183		
ENSG00000231241	RPS3AP3	
ENSG00000284030	LILRP2	79166
ENSG00000226144	RPS27AP3	
ENSG00000272312		
ENSG00000241229	RN7SL443P	
ENSG00000284656		
ENSG00000287570		
ENSG00000233531	DEFA10P	449493
ENSG00000132823	OSER1	51526
ENSG00000204713	TRIM27	5987
ENSG00000251191	LINC00589	619351
ENSG00000284304		
ENSG00000266809	PPIAP57	
ENSG00000284510	KIR2DL3	3804
ENSG00000264587		
ENSG00000283402		
ENSG00000287471		
ENSG00000149596	JPH2	57158
ENSG00000061337	LZTS1	11178
ENSG00000266373		
ENSG00000267252	LINC01255	101927433
ENSG00000266869		
ENSG00000177058	SLC38A9	153129
ENSG00000285633		
ENSG00000165898	ISCA2	122961
ENSG00000283763		
ENSG00000285493	NRL	4901
ENSG00000188873	RPL10AP2	
ENSG00000284401	KIR2DL1	3802
ENSG00000237555		
ENSG00000201021	RNU6-743P	
ENSG00000184661	CDCA2	157313
ENSG00000233711	EIF4EBP2P1	
ENSG00000206998	Y_RNA	
ENSG00000124193	SRSF6	6431
ENSG00000287723		
ENSG00000263627	PPP4R1-AS1	101927323
ENSG00000215368	BOD1P2	
ENSG00000264434		
ENSG00000266805		
ENSG00000266602		
ENSG00000140044	JDP2	122953
ENSG00000285307		
ENSG00000285241	PCK2	5106
ENSG00000287888		
ENSG00000280709	LINC02203	727924
ENSG00000288000		
ENSG00000266237		
ENSG00000286627		
ENSG00000201372	RNU6-1251P	
ENSG00000147160	AWAT2	158835
ENSG00000234271		
ENSG00000279074		
ENSG00000277611		
ENSG00000197705	KLHL14	57565
ENSG00000226143		
ENSG00000282876		
ENSG00000101052	IFT52	51098
ENSG00000285491	OR1Q1BP	
ENSG00000284788		
ENSG00000258799	ZNF519P2	
ENSG00000128829	EIF2AK4	440275
ENSG00000285855		
ENSG00000280080	TBC1D22A-AS1	642757
ENSG00000211685	IGLC7	
ENSG00000211684	IGLJ7	
ENSG00000278052		
ENSG00000220446		
ENSG00000261520	DLGAP1-AS5	
ENSG00000218472		
ENSG00000285707		
ENSG00000285603		
ENSG00000226477		
ENSG00000218574	HNRNPA1P37	
ENSG00000278960		
ENSG00000276138	U6	
ENSG00000101843	PSMD10	5716
ENSG00000227262	HCG4B	
ENSG00000276871	5_8S_rRNA	
ENSG00000277661	OR2W1-AS1	
ENSG00000267337	LINC01478	101927921
ENSG00000215467	RPL27AP	
ENSG00000101057	MYBL2	4605
ENSG00000278188	U6	
ENSG00000275319	Metazoa_SRP	
ENSG00000251940		
ENSG00000212216	RNU6-816P	
ENSG00000042317	SPATA7	55812
ENSG00000233366	ZNF90P2	
ENSG00000275362	Metazoa_SRP	
ENSG00000236909	OR2P1P	
ENSG00000274625		
ENSG00000233981		
ENSG00000160194	NDUFV3	4731
ENSG00000264824	MIR5571	100847006
ENSG00000235963	MCCD1P1	
ENSG00000222630	RN7SKP131	
ENSG00000277248	U2	
ENSG00000232040	ZBED9	114821
ENSG00000280263	ACTR3BP6	440888
ENSG00000252267	RNA5SP495	
ENSG00000222585	RNA5SP494	
ENSG00000284049	MIR650	723778
ENSG00000264141	MIR3928	100500901
ENSG00000200443	RNU6-1066P	
ENSG00000278404		
ENSG00000206615	RNU6-338P	
ENSG00000253200		
ENSG00000223056	RN7SKP169	
ENSG00000254067		
ENSG00000199695	RNU6-1128P	
ENSG00000277941		
ENSG00000242251	RN7SL20P	
ENSG00000199783		
ENSG00000285182	FNBP4	23360
ENSG00000212542	RNA5SP496	
ENSG00000252909	RNU6-201P	
ENSG00000202019	Y_RNA	
ENSG00000275942		
ENSG00000201209	SNORD42	
ENSG00000283713	KIR3DP1	
ENSG00000276991		
ENSG00000120664	SPART-AS1	
ENSG00000199248	RNU6-28P	
ENSG00000285380	OFD1P3Y	
ENSG00000254244	PAICSP4	
ENSG00000199797	Y_RNA	
ENSG00000276162	MIR5739	102466081
ENSG00000266533	MIR3619	100500828
ENSG00000284562	KIR2DL4	3805
ENSG00000275818	MIR6818	102466742
ENSG00000284082	MIR7109	102465666
ENSG00000277771	Metazoa_SRP	
ENSG00000209482	SNORD83A	116937
ENSG00000276753	MIR6821	102465493
ENSG00000209480	SNORD83B	116938
ENSG00000244708	RPL23P10	
ENSG00000263764	SNORD43	26807
ENSG00000285601		
ENSG00000221598	MIR1249	100302149
ENSG00000223142	RN7SKP252	
ENSG00000253504	MTCYBP19	
ENSG00000251985	RNU6-1161P	
ENSG00000270966		
ENSG00000266887	MIR4535	100616415
ENSG00000244349		
ENSG00000266508	MIR3201	100422916
ENSG00000264139	MIR3667	100500882
ENSG00000272338		
ENSG00000264160	MIR4762	100616253
ENSG00000154727	GABPA	2551
ENSG00000251890	RNA5SP497	
ENSG00000078401	EDN1	1906
ENSG00000253208	PSME2P5	
ENSG00000266594	MIR4766	100616283
ENSG00000273979	Metazoa_SRP	
ENSG00000104219	ZDHHC2	51201
ENSG00000200683	RNU6-379P	
ENSG00000222698	Y_RNA	
ENSG00000266988		112268408
ENSG00000199515	Y_RNA	
ENSG00000232314	PSMC1P13	
ENSG00000240186	RN7SL633P	
ENSG00000230223	ATXN8OS	
ENSG00000284015	MIR1281	100302237
ENSG00000201078	RN7SKP214	
ENSG00000231467		
ENSG00000230120		
ENSG00000275656		
ENSG00000254127	IGLCOR22-1	
ENSG00000263862	LINC01543	
ENSG00000242082	SLC5A4-AS1	
ENSG00000264596		
ENSG00000102572	STK24	8428
ENSG00000124196	GTSF1L	149699
ENSG00000277534		
ENSG00000265631	BNIP3P3	
ENSG00000214076	CPSF1P1	
ENSG00000273325		
ENSG00000287834		
ENSG00000265750		
ENSG00000234626		
ENSG00000266891		
ENSG00000285694		
ENSG00000224586	GPX5	2880
ENSG00000173335	CST9	128822
ENSG00000266578		
ENSG00000128276	RFPL3	10738
ENSG00000273348		
ENSG00000265273	PGDP1	
ENSG00000264365		
ENSG00000101307	SIRPB1	10326
ENSG00000260372	AQP4-AS1	
ENSG00000285445	TUSC2P2	
ENSG00000123572	NRK	203447
ENSG00000271093	IGLCOR22-2	
ENSG00000205853	RFPL3S	10737
ENSG00000250305	TRMT9B	57604
ENSG00000227395	EIF2AP4	
ENSG00000165511	ZNF22-AS1	220979
ENSG00000285489	Y_RNA	
ENSG00000285503		
ENSG00000260137		
ENSG00000285046	RNA5SP340	
ENSG00000274242		
ENSG00000285031	Y_RNA	
ENSG00000287925		101928701
ENSG00000284852	YPEL5P2	
ENSG00000276266		
ENSG00000228364	SAR1AP1	
ENSG00000271071		
ENSG00000274617		
ENSG00000223841		
ENSG00000224707	E2F3-IT1	100874268
ENSG00000237913	FTLP19	
ENSG00000224531	SMIM13	221710
ENSG00000235197	ZNF33CP	
ENSG00000274170		
ENSG00000284111	KIR3DS1	3813
ENSG00000148450	MSRB2	22921
ENSG00000230736		339666
ENSG00000184906		101929583
ENSG00000243519	IGLVIVOR22-2	
ENSG00000241954		
ENSG00000287803		105372045
ENSG00000204703	OR2B3	442184
ENSG00000232218		
ENSG00000285001	TTTY13	83868
